cal,calibration_alpha_rmse,diverged,failure,fault,feasibility_risk_ext,feasibility_risk_ext_est,feasibility_risk_tau_only,hold_error,hold_velocity,holdout_torque_rmse,horizon,pin_shift,rho_tau,rho_tau_est,rho_vel,saturation_fraction,seed,target,torque
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,29,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,30,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,31,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,32,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,33,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,34,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,35,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,36,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,37,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,38,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,39,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,40,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,41,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,42,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,43,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,44,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,45,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,46,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,47,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,48,near,tight
cal0,0.0,False,True,True,36.600921766390016,36.600921766390016,36.600921766390016,inf,inf,0.0,short,False,36.600921766390016,36.600921766390016,2.511160714285714,0.225,49,near,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,0,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,1,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,2,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,3,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,4,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,5,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,6,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,7,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,8,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,9,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,10,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,11,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,12,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,13,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,14,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,15,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,16,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,17,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,18,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,19,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,20,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,21,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,22,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,23,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,24,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,25,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,26,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,27,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,28,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,29,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,30,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,31,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,32,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,33,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,34,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,35,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,36,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,37,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,38,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,39,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,40,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,41,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,42,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,43,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,44,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,45,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,46,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,47,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,48,far,tight
cal0,0.0,False,True,True,74.28162141172328,74.28162141172328,74.28162141172328,inf,inf,0.0,short,False,74.28162141172328,74.28162141172328,4.464285714285714,0.275,49,far,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,0,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,1,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,2,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,3,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,4,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,5,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,6,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,7,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,8,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,9,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,10,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,11,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,12,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,13,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,14,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,15,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,16,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,17,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,18,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,19,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,20,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,21,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,22,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,23,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,24,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,25,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,26,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,27,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,28,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,29,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,30,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,31,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,32,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,33,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,34,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,35,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,36,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,37,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,38,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,39,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,40,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,41,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,42,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,43,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,44,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,45,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,46,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,47,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,48,wide,tight
cal0,0.0,False,True,True,127.80333378931114,127.80333378931114,127.80333378931114,inf,inf,0.0,short,False,127.80333378931114,127.80333378931114,7.254464285714284,0.3,49,wide,tight
cal_small,0.017677669529655243,False,False,False,0.46875,0.46875,0.4174334983270863,0.0023683482263069204,0.002351663811774769,0.184979942115133,normal,False,0.4155627762735316,0.4174334983270863,0.46875,0.0,0,near,loose
cal_small,0.017677669529658567,False,False,False,0.46875,0.46875,0.4215806658913763,0.00412645879992389,0.003651240383725769,0.1920399600694798,normal,False,0.4155627762735316,0.4215806658913763,0.46875,0.0,1,near,loose
cal_small,0.017677669529653828,False,False,False,0.46875,0.46875,0.42125044592984956,0.0021204325551998616,0.0028477347031361762,0.20346928266965092,normal,False,0.4155627762735316,0.42125044592984956,0.46875,0.0,2,near,loose
cal_small,0.01767766952965717,False,False,False,0.46875,0.46875,0.411803399258651,0.0011087426795587363,0.0019036260810866013,0.11403305579192503,normal,False,0.4155627762735316,0.411803399258651,0.46875,0.0,3,near,loose
cal_small,0.01767766952965317,False,False,False,0.46875,0.46875,0.41050154791332893,0.005442392595660257,0.0033587788056924,0.18267960249526521,normal,False,0.4155627762735316,0.41050154791332893,0.46875,0.0,4,near,loose
cal_small,0.017677669529656204,False,False,False,0.46875,0.46875,0.42475552489537505,0.007398635442485162,0.0015936675191446238,0.255649389879737,normal,False,0.4155627762735316,0.42475552489537505,0.46875,0.0,5,near,loose
cal_small,0.0176776695296592,False,False,False,0.46875,0.46875,0.41322759434703266,0.001991308005169744,0.0016117229534663052,0.1733272044225445,normal,False,0.4155627762735316,0.41322759434703266,0.46875,0.0,6,near,loose
cal_small,0.017677669529657748,False,False,False,0.46875,0.46875,0.41241812934342814,0.005471277093843256,0.003280824768538573,0.16629324618930766,normal,False,0.4155627762735316,0.41241812934342814,0.46875,0.0,7,near,loose
cal_small,0.01767766952965145,False,False,False,0.46875,0.46875,0.413405780098351,0.002060827258622971,0.001276902553720468,0.12006660813635191,normal,False,0.4155627762735316,0.413405780098351,0.46875,0.0,8,near,loose
cal_small,0.017677669529656506,False,False,False,0.46875,0.46875,0.40937420337857044,0.003199133266539705,0.0006398548288317281,0.24573062620636246,normal,False,0.4155627762735316,0.40937420337857044,0.46875,0.0,9,near,loose
cal_small,0.017677669529656718,False,False,False,0.46875,0.46875,0.4134677457238495,0.0037805344744327573,0.0020942989547831073,0.1295170800523592,normal,False,0.4155627762735316,0.4134677457238495,0.46875,0.0,10,near,loose
cal_small,0.017677669529658255,False,False,False,0.46875,0.46875,0.4104595694459013,0.0062813645205290255,0.002497023076137335,0.19973301390415565,normal,False,0.4155627762735316,0.4104595694459013,0.46875,0.0,11,near,loose
cal_small,0.01767766952965775,False,False,False,0.46875,0.46875,0.41675111215649047,0.0046452438502025024,0.001076723948553707,0.1799223506624442,normal,False,0.4155627762735316,0.41675111215649047,0.46875,0.0,12,near,loose
cal_small,0.017677669529655354,False,False,False,0.46875,0.46875,0.4120378621580559,0.002864137424485123,0.00116714448683226,0.11089596647601814,normal,False,0.4155627762735316,0.4120378621580559,0.46875,0.0,13,near,loose
cal_small,0.017677669529659202,False,False,False,0.46875,0.46875,0.41349339579969874,0.0025193868321462995,0.0014523285473997652,0.15637454785026886,normal,False,0.4155627762735316,0.41349339579969874,0.46875,0.0,14,near,loose
cal_small,0.017677669529658175,False,False,False,0.46875,0.46875,0.4288804987889063,0.005889012018280535,0.0067904429168028,0.2460045910221627,normal,False,0.4155627762735316,0.4288804987889063,0.46875,0.0,15,near,loose
cal_small,0.017677669529657353,False,False,False,0.46875,0.46875,0.4237571133045287,0.0030467524018225234,0.0027287774734981477,0.16330908536837158,normal,False,0.4155627762735316,0.4237571133045287,0.46875,0.0,16,near,loose
cal_small,0.01767766952965932,False,False,False,0.46875,0.46875,0.4129654684420474,0.0026219552984339755,0.0016698033210837662,0.14328118826609149,normal,False,0.4155627762735316,0.4129654684420474,0.46875,0.0,17,near,loose
cal_small,0.017677669529656798,False,False,False,0.46875,0.46875,0.4216284926967424,0.0030849743086981737,0.0020779562405065267,0.11137467833890762,normal,False,0.4155627762735316,0.4216284926967424,0.46875,0.0,18,near,loose
cal_small,0.017677669529658498,False,False,False,0.46875,0.46875,0.4058582262041394,0.005878580266332962,0.0011447138311967407,0.26485915265345916,normal,False,0.4155627762735316,0.4058582262041394,0.46875,0.0,19,near,loose
cal_small,0.01767766952965782,False,False,False,0.46875,0.46875,0.4130282326344303,0.0024977933426449557,0.002596810878045731,0.1424292708531123,normal,False,0.4155627762735316,0.4130282326344303,0.46875,0.0,20,near,loose
cal_small,0.017677669529657748,False,False,False,0.46875,0.46875,0.40736639713304057,0.0036642086880516946,0.0003954407548248277,0.2287146721993601,normal,False,0.4155627762735316,0.40736639713304057,0.46875,0.0,21,near,loose
cal_small,0.017677669529657804,False,False,False,0.46875,0.46875,0.4099834301534776,0.0037054962426752457,0.002288554786727711,0.19052854994421,normal,False,0.4155627762735316,0.4099834301534776,0.46875,0.0,22,near,loose
cal_small,0.017677669529658647,False,False,False,0.46875,0.46875,0.42105475943477205,0.001691892297856879,0.005477594594742891,0.09834950146556083,normal,False,0.4155627762735316,0.42105475943477205,0.46875,0.0,23,near,loose
cal_small,0.017677669529658987,False,False,False,0.46875,0.46875,0.41751309562015904,0.0010268999609502243,0.002692402844843062,0.0773150637982043,normal,False,0.4155627762735316,0.41751309562015904,0.46875,0.0,24,near,loose
cal_small,0.017677669529651517,False,False,False,0.46875,0.46875,0.41593990703538947,0.0019598657198867803,0.0007353391116487643,0.13852087864740983,normal,False,0.4155627762735316,0.41593990703538947,0.46875,0.0,25,near,loose
cal_small,0.017677669529655462,False,False,False,0.46875,0.46875,0.4202422397017397,0.006157171520512811,0.0015956088177888307,0.21100707739952898,normal,False,0.4155627762735316,0.4202422397017397,0.46875,0.0,26,near,loose
cal_small,0.017677669529657863,False,False,False,0.46875,0.46875,0.41552662952274694,0.0020396667573919086,0.0035148080039955443,0.1330139504767634,normal,False,0.4155627762735316,0.41552662952274694,0.46875,0.0,27,near,loose
cal_small,0.017677669529656416,False,False,False,0.46875,0.46875,0.4152390842333542,0.0016245694965403186,0.0028682234509674696,0.15819791887993914,normal,False,0.4155627762735316,0.4152390842333542,0.46875,0.0,28,near,loose
cal_small,0.0176776695296564,False,False,False,0.46875,0.46875,0.4125929157837638,0.0017781715826313948,0.0023939506439013955,0.10482412258663187,normal,False,0.4155627762735316,0.4125929157837638,0.46875,0.0,29,near,loose
cal_small,0.01767766952965555,False,False,False,0.46875,0.46875,0.41861956253756116,0.0041970872877321345,0.0010130485140291527,0.1785505159506521,normal,False,0.4155627762735316,0.41861956253756116,0.46875,0.0,30,near,loose
